Message_Id,Movement_Type,Acid,AC_Type,IFR_VFR,Departure Airport,Departure Runway,Departure Date UTC,Arrival Airport,Arrival Runway,Arrival Date UTC,Civil Registration,Comments,Service Type,Site Code,Class
66764645,A,ACA442,E190,I ,CYYZ,0,09/02/2017 13:05,CYOW,25,09/02/2017 13:05,CFLWH,TCAS,ATC,CYOW,I
66764638,D,JZA450,CRJ2,I ,CYOW,14,09/02/2017 13:02,KDCA,0,09/02/2017 13:02,CFFJA,,ATC,CYOW,I
66764630,D,WEN3482,DH8D,I ,CYOW,14,09/02/2017 13:00,CYHZ,0,09/02/2017 13:00,CGWEQ,,ATC,CYOW,I
66764555,A,WEN3460,DH8D,I ,CYYZ,0,09/02/2017 13:00,CYOW,25,09/02/2017 13:00,CFIWE,,ATC,CYOW,I
66764545,D,CGLRG,C172,V ,CYOW,22,09/02/2017 12:54,CYOW,0,09/02/2017 12:54,CGLRG,PA  030,ATC,CYOW,I
66764475,A,AB229,PC12,I ,CYYB,0,09/02/2017 12:48,CYOW,14,09/02/2017 12:48,CFTAB,MEDEVAC,ATC,CYOW,I
66764411,A,WEN3505,DH8D,I ,CYHZ,0,09/02/2017 12:44,CYOW,25,09/02/2017 12:44,CGWEU,,ATC,CYOW,I
66764360,A,ASP503,C25A,I ,CYEE,0,09/02/2017 12:38,CYOW,25,09/02/2017 12:38,CFASW,PHONE 4037302344 NONRNP10 E/0124 P/2 R/VE J/L A/WHT BLU GLD C/BRAD IZSAK,ATC,CYOW,I
66764314,D,ACA343,A320,I ,CYOW,14,09/02/2017 12:32,CYVR,0,09/02/2017 12:32,CFKPT,NADP  TCAS,ATC,CYOW,I
66764289,O,CFCLU,BALL,V ,CYOW,88B,09/02/2017 12:28,ZZZZ,88B,09/02/2017 12:28,CFCLU,CARLETON U,ATC,CYOW,O
66764299,O,CFRYD,S108,V ,CYRP,88B,09/02/2017 12:27,CYRO,88B,09/02/2017 12:27,CFRYD,,ATC,CYOW,O
66764279,A,JZA631,CRJ9,I ,CYHZ,0,09/02/2017 12:25,CYOW,25,09/02/2017 12:25,CFJJZ,,ATC,CYOW,I
66764251,A,FDX152,A306,I ,KBUF,0,09/02/2017 12:23,CYOW,25,09/02/2017 12:23,N677FE,ADSB TCAS EQUIPPED,ATC,CYOW,I
66764267,O,CFRYD,S108,V ,ZZZZ,88A,09/02/2017 12:23,ZZZZ,88A,09/02/2017 12:23,CFRYD,,ATC,CYOW,O
66764216,A,JZA671,DH8D,I ,CYUL,0,09/02/2017 12:18,CYOW,25,09/02/2017 12:18,CGSJZ,,ATC,CYOW,I
66764179,D,POE209,DH8D,I ,CYOW,14,09/02/2017 12:11,CYHZ,0,09/02/2017 12:11,CGLQF,TCAS EQUIPPED,ATC,CYOW,I
66764177,A,ACA440,E190,I ,CYYZ,0,09/02/2017 12:11,CYOW,25,09/02/2017 12:11,CFHNV,TCAS,ATC,CYOW,I
66764125,D,ACA443,E190,I ,CYOW,14,09/02/2017 12:09,CYYZ,0,09/02/2017 12:09,CFHNL,TCAS,ATC,CYOW,I
66764128,D,WEN3457,DH8D,I ,CYOW,14,09/02/2017 12:08,CYYZ,0,09/02/2017 12:08,CFENO,,ATC,CYOW,I
66764088,A,JZA451,CRJ2,I ,KDCA,0,09/02/2017 12:04,CYOW,25,09/02/2017 12:04,CFDJA,,ATC,CYOW,I
66764055,A,WEN3510,DH8D,I ,CYYZ,0,09/02/2017 11:59,CYOW,25,09/02/2017 11:59,CGWEQ,,ATC,CYOW,I
66763981,D,JZA525,CRJ9,I ,CYOW,14,09/02/2017 11:43,CYWG,0,09/02/2017 11:43,CGNJZ,,ATC,CYOW,I
66763940,A,POE209,DH8D,I ,CYTZ,0,09/02/2017 11:33,CYOW,25,09/02/2017 11:33,CGLQF,TCAS EQUIPPED,ATC,CYOW,I
66763905,O,CFCLU,BALL,V ,CYOW,88A,09/02/2017 11:18,ZZZZ,88A,09/02/2017 11:18,CFCLU,CARLETON U,ATC,CYOW,O
66763831,D,ACA441,E190,I ,CYOW,32,09/02/2017 11:09,CYYZ,0,09/02/2017 11:09,CFMZW,TCAS,ATC,CYOW,I
66763836,D,WJA357,B738,I ,CYOW,32,09/02/2017 11:07,CYYZ,0,09/02/2017 11:07,CGDMP,ADSB,ATC,CYOW,I
66763840,A,ACA344,A320,I ,CYVR,0,09/02/2017 11:06,CYOW,32,09/02/2017 11:06,CFKPT,NRP TCAS,ATC,CYOW,I
66763813,A,JZA797,CRJ2,I ,CYFC,0,09/02/2017 11:02,CYOW,32,09/02/2017 11:02,CFFJA,,ATC,CYOW,I
66763793,D,WJA143,B737,I ,CYOW,32,09/02/2017 10:56,CYVR,0,09/02/2017 10:56,CFJWS,,ATC,CYOW,I
66763762,D,POE206,DH8D,I ,CYOW,32,09/02/2017 10:53,CYTZ,0,09/02/2017 10:53,CGLQQ,TCAS EQUIPPED,ATC,CYOW,I
66763758,D,JZA630,DH8D,I ,CYOW,32,09/02/2017 10:50,CYHZ,0,09/02/2017 10:50,CGJZR,,ATC,CYOW,I
66763702,D,SKW5341,CRJ2,I ,CYOW,32,09/02/2017 10:44,KORD,0,09/02/2017 10:44,N909SW,,ATC,CYOW,I
66763699,D,JZA852,CRJ2,I ,CYOW,32,09/02/2017 10:42,KEWR,0,09/02/2017 10:42,CFIJA,,ATC,CYOW,I
66763700,D,JZA44,CRJ2,I ,CYOW,32,09/02/2017 10:41,KBOS,0,09/02/2017 10:41,CFZJA,,ATC,CYOW,I
66763693,D,ACA349,E190,I ,CYOW,32,09/02/2017 10:39,CYYC,0,09/02/2017 10:39,CFHJU,TCAS,ATC,CYOW,I
66763653,D,WJA517,B738,I ,CYOW,32,09/02/2017 10:33,CYYC,0,09/02/2017 10:33,CFUMF,ADSB,ATC,CYOW,I
66763632,D,ACA341,A320,I ,CYOW,32,09/02/2017 10:24,CYVR,0,09/02/2017 10:24,CFGYS,TCAS,ATC,CYOW,I
66763623,D,ASQ4032,E145,I ,CYOW,32,09/02/2017 10:19,KEWR,0,09/02/2017 10:19,N11565,,ATC,CYOW,I
66763585,D,ACA469,A320,I ,CYOW,32,09/02/2017 10:07,CYYZ,0,09/02/2017 10:07,CFDRK,TCAS,ATC,CYOW,I
66763572,D,AWI4149,CRJ2,I ,CYOW,32,09/02/2017 9:58,KPHL,0,09/02/2017 9:58,N430AW,,ATC,CYOW,I
66763538,D,JZA970,DH8D,I ,CYOW,32,09/02/2017 9:54,CYUL,0,09/02/2017 9:54,CGGMU,,ATC,CYOW,I
66763505,A,CGCOH,C172,V ,CYOW,0,09/02/2017 9:53,CYOW,32,09/02/2017 9:53,CGCOH,PV ETA:1020 PV,ATC,CYOW,I
66763519,D,ACA471,E190,I ,CYOW,32,09/02/2017 9:41,CYYZ,0,09/02/2017 9:41,CFHNV,TCAS,ATC,CYOW,I
66763544,A,ACA362,E190,I ,CYEG,0,09/02/2017 9:20,CYOW,32,09/02/2017 9:20,CFHJU,TCAS,ATC,CYOW,I
66763563,D,AB229,PC12,I ,CYOW,32,09/02/2017 9:05,CYYB,0,09/02/2017 9:05,CFTAB,,ATC,CYOW,I
66763495,A,AB229,PC12,I ,CYSB,0,09/02/2017 8:32,CYOW,32,09/02/2017 8:32,CFTAB,,ATC,CYOW,I
66763496,D,KEW101,LJ35,I ,CYOW,32,09/02/2017 8:27,CYFB,0,09/02/2017 8:27,CGYFB,MEDEVAC,ATC,CYOW,I
66763489,D,LXJ454,GLF4,I ,CYOW,32,09/02/2017 8:09,CYUL,0,09/02/2017 8:09,N454FX,TCAS EQUIPPED,ATC,CYOW,I
66763487,A,LXJ454,GLF4,I ,KLAX,0,09/02/2017 7:22,CYOW,32,09/02/2017 7:22,N454FX,TCAS EQUIPPED,ATC,CYOW,I
66763181,A,ACA472,E190,I ,CYYZ,0,09/02/2017 5:19,CYOW,32,09/02/2017 5:19,CFHNL,TCAS,ATC,CYOW,I
66763182,A,ACA342,A320,I ,CYVR,0,09/02/2017 5:18,CYOW,32,09/02/2017 5:18,CFDRK,NRP TCAS,ATC,CYOW,I
66763046,A,ACA352,E190,I ,CYYC,0,09/02/2017 4:41,CYOW,32,09/02/2017 4:41,CFMZW,NRP TCAS,ATC,CYOW,I
66762889,A,WJA374,B738,I ,CYYZ,0,09/02/2017 4:09,CYOW,32,09/02/2017 4:09,CFUMF,ADSB,ATC,CYOW,I
66762869,A,ACA470,A320,I ,CYYZ,0,09/02/2017 4:01,CYOW,32,09/02/2017 4:01,CFGYS,TCAS,ATC,CYOW,I
66762813,A,WJA612,B737,I ,CYYC,0,09/02/2017 3:52,CYOW,32,09/02/2017 3:52,CFJWS,,ATC,CYOW,I
66762771,A,WJA142,B738,I ,CYVR,0,09/02/2017 3:43,CYOW,32,09/02/2017 3:43,CGDMP,ADSB,ATC,CYOW,I
66762770,A,LF4,A139,V ,CYOW,60,09/02/2017 3:42,CYOW,60,09/02/2017 3:42,CGYNH,MEDEVAC,ATC,CYOW,I
66762742,D,LF4,A139,V ,CYOW,99,09/02/2017 3:39,CYOW,99,09/02/2017 3:39,CGYNH,MEDEVAC,ATC,CYOW,L
66762741,A,LF4,A139,V ,CYOW,99,09/02/2017 3:39,CYOW,99,09/02/2017 3:39,CGYNH,MEDEVAC,ATC,CYOW,L
66762720,A,JZA526,CRJ9,I ,CYWG,0,09/02/2017 3:38,CYOW,32,09/02/2017 3:38,CGNJZ,,ATC,CYOW,I
66762728,A,ASQ4459,E145,I ,KEWR,0,09/02/2017 3:36,CYOW,32,09/02/2017 3:36,N11565,,ATC,CYOW,I
66762743,A,SKW5760,CRJ2,I ,KORD,0,09/02/2017 3:35,CYOW,32,09/02/2017 3:35,N909SW,,ATC,CYOW,I
66762647,A,EDV3776,CRJ9,I ,KLGA,0,09/02/2017 3:18,CYOW,32,09/02/2017 3:18,N303PQ,,ATC,CYOW,I
66762548,A,JZA12,DH8D,I ,CYUL,0,09/02/2017 3:07,CYOW,32,09/02/2017 3:07,CGGMU,,ATC,CYOW,I
66762514,A,POE259,DH8D,I ,CYTZ,0,09/02/2017 3:05,CYOW,32,09/02/2017 3:05,CGLQQ,TCAS EQUIPPED,ATC,CYOW,I
66762416,A,JZA639,DH8D,I ,CYHZ,0,09/02/2017 2:52,CYOW,25,09/02/2017 2:52,CGJZR,,ATC,CYOW,I
66762361,D,ACA888,B763,I ,CYOW,32,09/02/2017 2:48,EGLL,0,09/02/2017 2:48,CFCAB,ADSB TCAS7.1,ATC,CYOW,I
66762253,D,LF4,A139,V ,CYOW,60,09/02/2017 2:31,CYOW,60,09/02/2017 2:31,CGYNH,MEDEVAC,ATC,CYOW,I
66762164,A,JZA857,CRJ2,I ,KEWR,0,09/02/2017 2:29,CYOW,32,09/02/2017 2:29,CFIJA,,ATC,CYOW,I
66762179,A,CGPMR,C172,V ,CYOW,32,09/02/2017 2:27,CYOW,32,09/02/2017 2:27,CGPMR,Full stop,ATC,CYOW,I
66762108,A,CFTMM,C150,V ,CYOW,32,09/02/2017 2:24,CYOW,32,09/02/2017 2:24,,Circuits ETA:0302 PV,ATC,CYOW,I
66762041,D,CGPMR,C172,V ,CYOW,32,09/02/2017 2:19,CYOW,32,09/02/2017 2:19,CGPMR,Circuits,ATC,CYOW,L
66762040,A,CGPMR,C172,V ,CYOW,32,09/02/2017 2:19,CYOW,32,09/02/2017 2:19,CGPMR,Circuits,ATC,CYOW,L
66761987,D,CFTMM,C150,V ,CYOW,32,09/02/2017 2:13,CYOW,32,09/02/2017 2:13,,Circuits ETA:0302 PV,ATC,CYOW,L
66761986,A,CFTMM,C150,V ,CYOW,32,09/02/2017 2:13,CYOW,32,09/02/2017 2:13,,Circuits ETA:0302 PV,ATC,CYOW,L
66761992,D,CGPMR,C172,V ,CYOW,32,09/02/2017 2:13,CYOW,32,09/02/2017 2:13,CGPMR,Circuits,ATC,CYOW,L
66761991,A,CGPMR,C172,V ,CYOW,32,09/02/2017 2:13,CYOW,32,09/02/2017 2:13,CGPMR,Circuits,ATC,CYOW,L
66761910,A,ACA466,E190,I ,CYYZ,0,09/02/2017 2:08,CYOW,32,09/02/2017 2:08,CFMZB,TCAS,ATC,CYOW,I
66761920,D,CGPMR,C172,V ,CYOW,32,09/02/2017 2:06,CYOW,32,09/02/2017 2:06,CGPMR,Circuits,ATC,CYOW,L
66761919,A,CGPMR,C172,V ,CYOW,32,09/02/2017 2:06,CYOW,32,09/02/2017 2:06,CGPMR,Circuits,ATC,CYOW,L
66761878,A,CGBEA,C172,V ,CYOW,0,09/02/2017 2:06,CYTZ,32,09/02/2017 2:06,,417/7 SPLIT PV 045  ETA:2347 PV,ATC,CYOW,I
66761801,A,WEN3514,DH8D,I ,CYYZ,0,09/02/2017 2:03,CYOW,32,09/02/2017 2:03,CFENO,,ATC,CYOW,I
66761832,D,CGPMR,C172,V ,CYOW,32,09/02/2017 1:59,CYOW,32,09/02/2017 1:59,CGPMR,Circuits,ATC,CYOW,L
66761831,A,CGPMR,C172,V ,CYOW,32,09/02/2017 1:59,CYOW,32,09/02/2017 1:59,CGPMR,Circuits,ATC,CYOW,L
66761609,A,JZA453,CRJ2,I ,KDCA,0,09/02/2017 1:50,CYOW,32,09/02/2017 1:50,CFZJA,,ATC,CYOW,I
66761417,D,POE251,DH8D,I ,CYOW,32,09/02/2017 1:39,CYHZ,0,09/02/2017 1:39,CGLQB,TCAS EQUIPPED,ATC,CYOW,I
66761434,D,WEN3455,DH8D,I ,CYOW,32,09/02/2017 1:38,CYYZ,0,09/02/2017 1:38,CGENV,,ATC,CYOW,I
66761439,O,CGGJK,C172,V ,CYND,88B,09/02/2017 1:36,CYRQ,88B,09/02/2017 1:36,,PV/ ETA:0327 PV,ATC,CYOW,O
66761348,A,EDV4112,CRJ2,I ,KDTW,0,09/02/2017 1:32,CYOW,32,09/02/2017 1:32,N8944B,,ATC,CYOW,I
66761362,O,CGGJK,C172,V ,CYND,88A,09/02/2017 1:31,CYRQ,88A,09/02/2017 1:31,,PV/ ETA:0327 PV,ATC,CYOW,O
66761280,A,CGQNF,C150,V ,CYOW,32,09/02/2017 1:26,CYOW,32,09/02/2017 1:26,CGQNF,CCTS,ATC,CYOW,I
66761128,A,CFC3701,CL60,I ,CYYZ,0,09/02/2017 1:22,CYOW,32,09/02/2017 1:22,144618,ADSB RQA C/ E/0255 P/13 R/UVE S/M J/L D/2 16 A/WHT/RED,ATC,CYOW,I
66761157,D,CGQNF,C150,V ,CYOW,32,09/02/2017 1:19,CYOW,32,09/02/2017 1:19,CGQNF,CCTS,ATC,CYOW,L
66761156,A,CGQNF,C150,V ,CYOW,32,09/02/2017 1:19,CYOW,32,09/02/2017 1:19,CGQNF,CCTS,ATC,CYOW,L
66761186,D,CFTMM,C150,V ,CYOW,32,09/02/2017 1:17,CYOW,0,09/02/2017 1:17,,PV NP3 PV,ATC,CYOW,I
66760960,D,CGQNF,C150,V ,CYOW,32,09/02/2017 1:14,CYOW,32,09/02/2017 1:14,CGQNF,CCTS,ATC,CYOW,L
66760959,A,CGQNF,C150,V ,CYOW,32,09/02/2017 1:14,CYOW,32,09/02/2017 1:14,CGQNF,CCTS,ATC,CYOW,L
66760957,O,CGEWM,DV20,V ,CYND,88B,09/02/2017 1:11,CYND,88B,09/02/2017 1:11,,PV/ ETA:0108 PV,ATC,CYOW,O
66760846,D,ACA838,B763,I ,CYOW,32,09/02/2017 1:08,EDDF,0,09/02/2017 1:08,CGHOZ,ADSB TCAS7.1,ATC,CYOW,I
66760898,D,CGPMR,C172,V ,CYOW,14,09/02/2017 1:07,CYOW,0,09/02/2017 1:07,CGPMR,CYRP 020,ATC,CYOW,I
66760881,D,CGQNF,C150,V ,CYOW,32,09/02/2017 1:06,CYOW,32,09/02/2017 1:06,CGQNF,CCTS,ATC,CYOW,L
66760880,A,CGQNF,C150,V ,CYOW,32,09/02/2017 1:06,CYOW,32,09/02/2017 1:06,CGQNF,CCTS,ATC,CYOW,L
66760739,A,POE251,DH8D,I ,CYTZ,0,09/02/2017 1:02,CYOW,32,09/02/2017 1:02,CGLQB,TCAS EQUIPPED,ATC,CYOW,I
66760661,D,CGQNF,C150,V ,CYOW,32,09/02/2017 1:00,CYOW,32,09/02/2017 1:00,CGQNF,CCTS,ATC,CYOW,L
66760659,A,CGQNF,C150,V ,CYOW,32,09/02/2017 1:00,CYOW,32,09/02/2017 1:00,CGQNF,CCTS,ATC,CYOW,L
66760660,D,CGQNF,C150,V ,CYOW,32,09/02/2017 1:00,CYOW,32,09/02/2017 1:00,CGQNF,CCTS,ATC,CYOW,L
66760658,A,CGQNF,C150,V ,CYOW,32,09/02/2017 1:00,CYOW,32,09/02/2017 1:00,CGQNF,CCTS,ATC,CYOW,L
66760655,O,CGEWM,DV20,V ,CYND,88A,09/02/2017 0:59,CYND,88A,09/02/2017 0:59,,PV/ ETA:0108 PV,ATC,CYOW,O
66760592,A,WEN3454,DH8D,I ,CYYZ,0,09/02/2017 0:56,CYOW,32,09/02/2017 0:56,CGENV,,ATC,CYOW,I
66760520,D,ACA467,E190,I ,CYOW,32,09/02/2017 0:53,CYYZ,0,09/02/2017 0:53,CFHKA,TCAS,ATC,CYOW,I
66760550,D,CGQNF,C150,V ,CYOW,32,09/02/2017 0:51,CYOW,32,09/02/2017 0:51,CGQNF,CCTS,ATC,CYOW,L
66760549,A,CGQNF,C150,V ,CYOW,32,09/02/2017 0:51,CYOW,32,09/02/2017 0:51,CGQNF,CCTS,ATC,CYOW,L
66760530,D,JZA798,CRJ2,I ,CYOW,32,09/02/2017 0:51,CYFC,0,09/02/2017 0:51,CFFJA,,ATC,CYOW,I
66760470,D,CGQNF,C150,V ,CYOW,32,09/02/2017 0:45,CYOW,32,09/02/2017 0:45,CGQNF,CCTS,ATC,CYOW,L
66760469,A,CGQNF,C150,V ,CYOW,32,09/02/2017 0:45,CYOW,32,09/02/2017 0:45,CGQNF,CCTS,ATC,CYOW,L
66760289,D,POE245,DH8D,I ,CYOW,32,09/02/2017 0:39,CYQM,0,09/02/2017 0:39,CGKQI,TCAS EQUIPPED,ATC,CYOW,I
66760351,D,CGQNF,C150,V ,CYOW,32,09/02/2017 0:37,CYOW,32,09/02/2017 0:37,CGQNF,CCTS,ATC,CYOW,L
66760350,A,CGQNF,C150,V ,CYOW,32,09/02/2017 0:37,CYOW,32,09/02/2017 0:37,CGQNF,CCTS,ATC,CYOW,L
66760117,D,WEN3479,DH8D,I ,CYOW,32,09/02/2017 0:32,CYYZ,0,09/02/2017 0:32,CFENJ,,ATC,CYOW,I
66760132,D,CFLTV,C172,V ,CYCC,99,09/02/2017 0:32,CYCC,99,09/02/2017 0:32,,PV/ ETA:0128 PV,ATC,CYOW,L
66760131,A,CFLTV,C172,V ,CYCC,99,09/02/2017 0:32,CYCC,99,09/02/2017 0:32,,PV/ ETA:0128 PV,ATC,CYOW,L
66760036,D,POE248,DH8D,I ,CYOW,32,09/02/2017 0:29,CYTZ,0,09/02/2017 0:29,CGKQD,TCAS EQUIPPED,ATC,CYOW,I
66760039,A,ACA476,B763,I ,CYYZ,0,09/02/2017 0:28,CYOW,32,09/02/2017 0:28,CFCAB,ADSB TCAS7.1,ATC,CYOW,I
66760063,D,CGQNF,C150,V ,CYOW,32,09/02/2017 0:26,CYOW,32,09/02/2017 0:26,CGQNF,CCTS,ATC,CYOW,I
66760062,A,CGQNF,C150,V ,CYOW,32,09/02/2017 0:26,CYOW,32,09/02/2017 0:26,CGQNF,CCTS,ATC,CYOW,I
66759857,D,ACA363,E190,I ,CYOW,32,09/02/2017 0:22,CYEG,0,09/02/2017 0:22,CFHJU,TCAS,ATC,CYOW,I
66759772,D,CGCOH,C172,V ,CYOW,14,09/02/2017 0:20,CYOW,0,09/02/2017 0:20,CGCOH,PV PV,ATC,CYOW,I
66759824,D,CGQNF,C150,V ,CYOW,14,09/02/2017 0:19,CYOW,0,09/02/2017 0:19,CGQNF,CCTS,ATC,CYOW,I
66759653,D,FDX153,A306,I ,CYOW,32,09/02/2017 0:12,KBUF,0,09/02/2017 0:12,N655FE,ADSB TCAS EQUIPPED,ATC,CYOW,I
66759558,D,WEN3471,DH8D,I ,CYOW,32,09/02/2017 0:06,CYYZ,0,09/02/2017 0:06,CFENY,,ATC,CYOW,I
66759538,A,JZA49,CRJ2,I ,KBOS,0,09/02/2017 0:05,CYOW,32,09/02/2017 0:05,CFFJA,,ATC,CYOW,I
66759433,D,WJA225,B736,I ,CYOW,32,09/02/2017 0:03,CYEG,0,09/02/2017 0:03,CGWSK,,ATC,CYOW,I
66759456,A,AWI4225,CRJ2,I ,KPHL,0,09/02/2017 0:03,CYOW,32,09/02/2017 0:03,N430AW,,ATC,CYOW,I
66759460,A,CGRFW,C172,V ,CYOW,0,09/02/2017 0:03,CYOW,22,09/02/2017 0:03,CGRFW,PA  030,ATC,CYOW,I
66759439,A,ACA464,E190,I ,CYYZ,0,09/02/2017 0:00,CYOW,32,09/02/2017 0:00,CFHKA,TCAS,ATC,CYOW,I
66759454,A,CGLRG,C172,V ,CYOW,0,09/01/2017 23:59,CYOW,22,09/01/2017 23:59,CGLRG,PA  030,ATC,CYOW,I
66759425,A,POE245,DH8D,I ,CYTZ,0,09/01/2017 23:58,CYOW,32,09/01/2017 23:58,CGKQI,TCAS EQUIPPED,ATC,CYOW,I
66759424,D,POE244,DH8D,I ,CYOW,32,09/01/2017 23:56,CYTZ,0,09/01/2017 23:56,CGLQL,TCAS EQUIPPED,ATC,CYOW,I
66759274,A,N781CK,PAY2,I ,KBHM,0,09/01/2017 23:55,CYOW,32,09/01/2017 23:55,N781CK,FLTPLAN 2032628900,ATC,CYOW,I
66759076,D,JZA636,CRJ9,I ,CYOW,32,09/01/2017 23:41,CYHZ,0,09/01/2017 23:41,CFJJZ,,ATC,CYOW,I
66758803,A,ACA473,E190,I ,CYUL,0,09/01/2017 23:31,CYOW,32,09/01/2017 23:31,CFHJU,TCAS,ATC,CYOW,I
66758726,A,POE248,DH8D,I ,CYHZ,0,09/01/2017 23:28,CYOW,32,09/01/2017 23:28,CGKQD,TCAS EQUIPPED,ATC,CYOW,I
66758710,A,CFC2535,C30J,I ,CYYZ,0,09/01/2017 23:25,CYOW,32,09/01/2017 23:25,130617,TCAS EQUIPPED SLB 1000 C/ E/0548 P/42 R/E S/PMD J/L D/3 138 C YELLOW A/GREY,ATC,CYOW,I
66758623,O,CGKSK,C172,V ,CYRO,88B,09/01/2017 23:23,CYRO,88B,09/01/2017 23:23,CGKSK,ETA:2332,ATC,CYOW,O
66758603,D,ASH6308,CRJ7,I ,CYOW,32,09/01/2017 23:22,KIAD,0,09/01/2017 23:22,N506MJ,,ATC,CYOW,I
66758663,D,CGRFW,C172,V ,CYOW,22,09/01/2017 23:22,CYOW,0,09/01/2017 23:22,CGRFW,PA  030,ATC,CYOW,I
66758576,A,ACA462,E190,I ,CYYZ,0,09/01/2017 23:21,CYOW,32,09/01/2017 23:21,CFHNV,TCAS,ATC,CYOW,I
66758570,D,JZA856,CRJ2,I ,CYOW,32,09/01/2017 23:21,KEWR,0,09/01/2017 23:21,CFIJA,,ATC,CYOW,I
66758501,O,CGRMX,BALL,V ,CYOW,88B,09/01/2017 23:20,ZZZZ,88B,09/01/2017 23:20,CGRMX,HULL,ATC,CYOW,O
66758506,O,CGKSK,C172,V ,CYRO,88A,09/01/2017 23:20,CYRO,88A,09/01/2017 23:20,CGKSK,ETA:2332,ATC,CYOW,O
66758497,D,JZA14,DH8D,I ,CYOW,32,09/01/2017 23:16,CYUL,0,09/01/2017 23:16,CGUJZ,,ATC,CYOW,I
66758481,A,WEN3485,DH8D,I ,CYHZ,0,09/01/2017 23:16,CYOW,32,09/01/2017 23:16,CFENY,,ATC,CYOW,I
66758391,A,LF4,A139,V ,CPP7,0,09/01/2017 23:14,CYOW,60,09/01/2017 23:14,CGYNH,CIVIC,ATC,CYOW,I
66758456,D,CGLRG,C172,V ,CYOW,22,09/01/2017 23:12,CYOW,0,09/01/2017 23:12,CGLRG,PA  030,ATC,CYOW,I
66758370,A,POE243,DH8D,I ,CYTZ,0,09/01/2017 23:12,CYOW,32,09/01/2017 23:12,CGLQL,TCAS EQUIPPED,ATC,CYOW,I
66758292,D,WJA613,B737,I ,CYOW,32,09/01/2017 23:09,CYYC,0,09/01/2017 23:09,CGRWS,,ATC,CYOW,I
66758298,D,LF4,A139,V ,CYOW,66,09/01/2017 23:09,CPP7,66,09/01/2017 23:09,CGYNH,CIVIC,ATC,CYOW,I
66758286,D,ACA465,E190,I ,CYOW,32,09/01/2017 23:06,CYYZ,0,09/01/2017 23:06,CFNAN,TCAS,ATC,CYOW,I
66758169,D,ACA477,E190,I ,CYOW,32,09/01/2017 23:05,CYYZ,0,09/01/2017 23:05,CFNAI,TCAS,ATC,CYOW,I
66758151,A,WEN3472,DH8D,I ,CYYZ,0,09/01/2017 23:02,CYOW,32,09/01/2017 23:02,CFENJ,,ATC,CYOW,I
66758042,D,JZA748,DH8A,I ,CYOW,32,09/01/2017 22:59,CYQB,0,09/01/2017 22:59,CGKON,,ATC,CYOW,I
66758079,A,CFTMM,C150,V ,CYOW,22,09/01/2017 22:57,CYOW,22,09/01/2017 22:57,CFTMM,CCTS,ATC,CYOW,I
66757949,A,JZA979,CRJ9,I ,CYUL,0,09/01/2017 22:53,CYOW,32,09/01/2017 22:53,CFJJZ,,ATC,CYOW,I
66757975,D,CFTMM,C150,V ,CYOW,22,09/01/2017 22:51,CYOW,22,09/01/2017 22:51,CFTMM,CCTS,ATC,CYOW,L
66757974,A,CFTMM,C150,V ,CYOW,22,09/01/2017 22:51,CYOW,22,09/01/2017 22:51,CFTMM,CCTS,ATC,CYOW,L
66757837,D,POE242,DH8D,I ,CYOW,32,09/01/2017 22:48,CYTZ,0,09/01/2017 22:48,CGLQC,TCAS EQUIPPED,ATC,CYOW,I
66757745,D,CFTMM,C150,V ,CYOW,22,09/01/2017 22:45,CYOW,22,09/01/2017 22:45,CFTMM,CCTS,ATC,CYOW,L
66757744,A,CFTMM,C150,V ,CYOW,22,09/01/2017 22:45,CYOW,22,09/01/2017 22:45,CFTMM,CCTS,ATC,CYOW,L
66757721,O,CGRMX,BALL,V ,CYOW,88A,09/01/2017 22:41,ZZZZ,88A,09/01/2017 22:41,CGRMX,HULL,ATC,CYOW,O
66757589,D,CFTMM,C150,V ,CYOW,22,09/01/2017 22:39,CYOW,22,09/01/2017 22:39,CFTMM,CCTS,ATC,CYOW,L
66757587,A,CFTMM,C150,V ,CYOW,22,09/01/2017 22:39,CYOW,22,09/01/2017 22:39,CFTMM,CCTS,ATC,CYOW,L
66757528,D,ACA345,A320,I ,CYOW,32,09/01/2017 22:35,CYVR,0,09/01/2017 22:35,CFFWM,TCAS,ATC,CYOW,I
66757574,A,LF4,A139,V ,CYOW,66,09/01/2017 22:34,CPP7,66,09/01/2017 22:34,CGYNH,CIVIC,ATC,CYOW,I
66757533,D,ASQ4119,E145,I ,CYOW,32,09/01/2017 22:33,KEWR,0,09/01/2017 22:33,N16987,,ATC,CYOW,I
66757588,D,CFTMM,C150,V ,CYOW,22,09/01/2017 22:31,CYOW,22,09/01/2017 22:31,CFTMM,CCTS,ATC,CYOW,L
66757586,A,CFTMM,C150,V ,CYOW,22,09/01/2017 22:31,CYOW,22,09/01/2017 22:31,CFTMM,CCTS,ATC,CYOW,L
66757319,O,LF4,A139,V ,CYOW,88,09/01/2017 22:30,CYOW,88,09/01/2017 22:30,CGYNH,MEDEVAC CARL PL,ATC,CYOW,O
66757271,A,ASH6308,CRJ7,I ,KIAD,0,09/01/2017 22:30,CYOW,32,09/01/2017 22:30,N506MJ,,ATC,CYOW,I
