Message_Id,Movement_Type,Acid,AC_Type,IFR_VFR,Departure Airport,Departure Runway,Departure Date UTC,Arrival Airport,Arrival Runway,Arrival Date UTC,Civil Registration,Comments,Service Type,Site Code,Class
66804023,A,ACA540,A320,I ,KSEA,A,09/04/2017 18:48,CYYZ,24R,09/04/2017 18:48,CFKCR,NRP TCAS,ATC,CYYZ,I
66804024,A,GJS4509,CRJ7,I ,KDEN,A,09/04/2017 18:47,CYYZ,24R,09/04/2017 18:47,N164GJ,TCAS,ATC,CYYZ,I
66804002,D,ACA265,E190,I ,CYYZ,23,09/04/2017 18:47,CYWG,0,09/04/2017 18:47,CFHJU,TCAS,ATC,CYYZ,I
66804022,D,AWI4183,CRJ2,I ,CYYZ,23,09/04/2017 18:46,KPHL,0,09/04/2017 18:46,N471ZW,,ATC,CYYZ,I
66803987,A,ROU1811,A321,I ,MMUN,A,09/04/2017 18:46,CYYZ,24R,09/04/2017 18:46,CFJOK,NRP TCAS OPERATED ON BEHALF OF ACA,ATC,CYYZ,I
66803756,D,GGN7288,B190,I ,CYYZ,23,09/04/2017 18:45,KROC,0,09/04/2017 18:45,CGAAU,,ATC,CYYZ,I
66803824,A,WJA660,B738,I ,CYYC,A,09/04/2017 18:44,CYYZ,24R,09/04/2017 18:44,CGYSD,ADSB,ATC,CYYZ,I
66803772,D,ACA136,A320,I ,CYYZ,23,09/04/2017 18:44,CYYT,0,09/04/2017 18:44,CGQCA,TCAS,ATC,CYYZ,I
66803793,A,EDV3708,CRJ2,I ,KCVG,A,09/04/2017 18:43,CYYZ,23,09/04/2017 18:43,N8977A,,ATC,CYYZ,I
66803758,A,SWG512,B738,I ,MMUN,A,09/04/2017 18:43,CYYZ,24R,09/04/2017 18:43,CGLRN,,ATC,CYYZ,I
66803773,D,ACA614,A320,I ,CYYZ,23,09/04/2017 18:41,CYHZ,0,09/04/2017 18:41,CGKOE,TCAS,ATC,CYYZ,I
66803811,A,SKV7627,E170,I ,CYQY,A,09/04/2017 18:41,CYYZ,24R,09/04/2017 18:41,CFRQM,TCAS SKV CALLSIGN MAPLE,ATC,CYYZ,I
66803723,D,EDV3746,CRJ9,I ,CYYZ,23,09/04/2017 18:40,KJFK,0,09/04/2017 18:40,N335PQ,,ATC,CYYZ,I
66803706,A,ACA1114,E190,I ,CYQR,A,09/04/2017 18:39,CYYZ,24R,09/04/2017 18:39,CFHNL,TCAS,ATC,CYYZ,I
66803707,D,ASH6078,E75L,I ,CYYZ,23,09/04/2017 18:39,KIAH,0,09/04/2017 18:39,N89304,,ATC,CYYZ,I
66803690,A,WEN3419,DH8D,I ,CYQM,A,09/04/2017 18:38,CYYZ,24R,09/04/2017 18:38,CFENY,,ATC,CYYZ,I
66803696,D,ROU1628,B763,I ,CYYZ,23,09/04/2017 18:38,KFLL,0,09/04/2017 18:38,CFMWY,ADSB TCAS 7.1 OPERATED ON BEHALF OF ACA,ATC,CYYZ,I
66803715,D,ACA115,A321,I ,CYYZ,23,09/04/2017 18:37,CYVR,0,09/04/2017 18:37,CFGKP,TCAS,ATC,CYYZ,I
66803716,A,WJA31,B737,I ,CYHZ,A,09/04/2017 18:36,CYYZ,24R,09/04/2017 18:36,CGWCN,ADSB,ATC,CYYZ,I
66803591,D,ACA001,B789,I ,CYYZ,23,09/04/2017 18:35,RJAA,0,09/04/2017 18:35,CFRSO,ADSB NRP TCAS 7.1,ATC,CYYZ,I
66803607,A,WJA546,B737,I ,CYWG,A,09/04/2017 18:34,CYYZ,23,09/04/2017 18:34,CFWSI,ADSB,ATC,CYYZ,I
66803571,A,ROU1931,B763,I ,EGCC,A,09/04/2017 18:34,CYYZ,24R,09/04/2017 18:34,CFIYA,ADSB TCAS 7.1 OPERATED ON BEHALF OF ACA,ATC,CYYZ,I
66803590,A,WEN3651,DH8D,I ,KBNA,A,09/04/2017 18:32,CYYZ,24R,09/04/2017 18:32,CFENJ,,ATC,CYYZ,I
66803606,D,JZA673,DH8A,I ,CYYZ,23,09/04/2017 18:32,CYYB,0,09/04/2017 18:32,CGONW,,ATC,CYYZ,I
66803612,D,JZA649,DH8D,I ,CYYZ,23,09/04/2017 18:31,CYXU,0,09/04/2017 18:31,CGIJZ,,ATC,CYYZ,I
66803587,D,SKV7534,E170,I ,CYYZ,23,09/04/2017 18:31,KPHL,0,09/04/2017 18:31,CFEKI,TCAS SKV CALLSIGN MAPLE,ATC,CYYZ,I
66803528,D,WEN3123,DH8D,I ,CYYZ,23,09/04/2017 18:30,CYQT,0,09/04/2017 18:30,CGWEN,,ATC,CYYZ,I
66803511,A,CHH7975,B789,I ,ZBAA,A,09/04/2017 18:30,CYYZ,24R,09/04/2017 18:30,B6969,ADSB ACAS II AND FOREIGN CREW ONBOARD AND CATII OPERATION,ATC,CYYZ,I
66803540,D,JZA539,DH8D,I ,CYYZ,23,09/04/2017 18:28,CYQT,0,09/04/2017 18:28,CGJZH,,ATC,CYYZ,I
66803531,D,WEN3604,DH8D,I ,CYYZ,23,09/04/2017 18:28,KBOS,0,09/04/2017 18:28,CFOEN,,ATC,CYYZ,I
66803548,D,GGN7271,CRJ2,I ,CYYZ,23,09/04/2017 18:27,KMEM,0,09/04/2017 18:27,CGKGC,,ATC,CYYZ,I
66803522,D,ACA145,A321,I ,CYYZ,23,09/04/2017 18:26,CYYC,0,09/04/2017 18:26,CFLKX,TCAS,ATC,CYYZ,I
66803431,D,ACA454,E190,I ,CYYZ,23,09/04/2017 18:25,CYOW,0,09/04/2017 18:25,CFMZU,TCAS,ATC,CYYZ,I
66803399,D,ICE600,B752,I ,CYYZ,23,09/04/2017 18:24,BIKF,0,09/04/2017 18:24,TFISZ,ADSB RVR/200,ATC,CYYZ,I
66803460,A,ACA104,A320,I ,CYVR,A,09/04/2017 18:23,CYYZ,24R,09/04/2017 18:23,CFFWM,TCAS,ATC,CYYZ,I
66803446,D,RPA3535,E75L,I ,CYYZ,23,09/04/2017 18:22,KORD,0,09/04/2017 18:22,N721YX,,ATC,CYYZ,I
66803413,D,ACA169,A320,I ,CYYZ,23,09/04/2017 18:21,CYEG,0,09/04/2017 18:21,CFTJR,TCAS,ATC,CYYZ,I
66803397,A,NOJ50,E50P,I ,KTEB,A,09/04/2017 18:21,CYYZ,24R,09/04/2017 18:21,CGSAM,,ATC,CYYZ,I
66803471,D,N315CJ,C25B,I ,CYYZ,23,09/04/2017 18:20,CYQA,0,09/04/2017 18:20,N315CJ,ADSB,ATC,CYYZ,I
66803281,D,ROU1712,B763,I ,CYYZ,23,09/04/2017 18:18,MDPC,0,09/04/2017 18:18,CGHLV,ADSB TCAS 7.1 OPERATED ON BEHALF OF ACA,ATC,CYYZ,I
66803262,A,ACA825,A333,I ,EHAM,A,09/04/2017 18:18,CYYZ,24R,09/04/2017 18:18,CGHKX,ADSB TCAS,ATC,CYYZ,I
66803370,A,CFCGA,C208,V ,ZZZZ,A,09/04/2017 18:17,ZZZZ,23,09/04/2017 18:17,,,ATC,CYYZ,I
66803336,A,WJA1237,B737,I ,KMCO,A,09/04/2017 18:16,CYYZ,24R,09/04/2017 18:16,CGWJG,ADSB,ATC,CYYZ,I
66803215,D,SNBD01,CL41,V ,CYYZ,23,09/04/2017 18:15,CYYZ,0,09/04/2017 18:15,,ONSTAGE 1825 CODE 0001,ATC,CYYZ,I
66803243,A,ACA102,B763,I ,CYVR,A,09/04/2017 18:13,CYYZ,24R,09/04/2017 18:13,CFCAG,ADSB NRP TCAS7.1,ATC,CYYZ,I
66803245,D,N3595W,PA32,I ,CYYZ,23,09/04/2017 18:12,KHEF,0,09/04/2017 18:12,,,ATC,CYYZ,I
66803217,A,ROU1755,A319,I ,MUCC,A,09/04/2017 18:12,CYYZ,24R,09/04/2017 18:12,CGBIJ,TCAS OPERATED ON BEHALF OF ACA,ATC,CYYZ,I
66803220,D,ACA414,A320,I ,CYYZ,23,09/04/2017 18:10,CYUL,0,09/04/2017 18:10,CFKCO,TCAS,ATC,CYYZ,I
66803244,A,DAL2589,B712,I ,KATL,A,09/04/2017 18:09,CYYZ,24R,09/04/2017 18:09,N940AT,,ATC,CYYZ,I
66803242,A,ENY3497,E145,I ,KORD,A,09/04/2017 18:08,CYYZ,24R,09/04/2017 18:08,N663AR,,ATC,CYYZ,I
66803226,D,WEN3468,DH8D,I ,CYYZ,23,09/04/2017 18:08,CYOW,0,09/04/2017 18:08,CGEEN,,ATC,CYYZ,I
66803212,D,CGFIG,CL60,I ,CYYZ,23,09/04/2017 18:07,CYYG,0,09/04/2017 18:07,CGFIG,PHONE 0014102662266 E/0225 P/9 A/WHT C/LEIGH HUTCHINS,ATC,CYYZ,I
66803225,A,WJA257,B737,I ,CYHZ,A,09/04/2017 18:06,CYYZ,24R,09/04/2017 18:06,CGWBN,,ATC,CYYZ,I
66802969,D,ACA005,B77W,I ,CYYZ,23,09/04/2017 18:05,RJTT,0,09/04/2017 18:05,CFIUV,ADSB NRP TCAS 7.1,ATC,CYYZ,I
66803026,A,SKV7615,E170,I ,KDCA,A,09/04/2017 18:05,CYYZ,24R,09/04/2017 18:05,CFEJL,TCAS SKV CALLSIGN MAPLE,ATC,CYYZ,I
66803019,A,ACA413,A321,I ,CYUL,A,09/04/2017 18:03,CYYZ,24R,09/04/2017 18:03,CFGKZ,TCAS,ATC,CYYZ,I
66803003,D,WJA713,B738,I ,CYYZ,23,09/04/2017 18:03,CYVR,0,09/04/2017 18:03,CGWUX,ADSB,ATC,CYYZ,I
66803017,A,ACA590,E190,I ,KSLC,A,09/04/2017 18:01,CYYZ,24R,09/04/2017 18:01,CFLWH,NRP TCAS,ATC,CYYZ,I
66802897,A,JZA935,DH8D,I ,CYQM,A,09/04/2017 18:00,CYYZ,24R,09/04/2017 18:00,CFSRZ,,ATC,CYYZ,I
66802906,D,JZA916,DH8D,I ,CYYZ,23,09/04/2017 18:00,CYQB,0,09/04/2017 18:00,CGGNY,,ATC,CYYZ,I
66802900,A,ASH6195,CRJ7,I ,KIAD,A,09/04/2017 17:59,CYYZ,24R,09/04/2017 17:59,N518LR,,ATC,CYYZ,I
66802905,A,ACA264,A321,I ,CYWG,A,09/04/2017 17:57,CYYZ,24R,09/04/2017 17:57,CGJWN,TCAS,ATC,CYYZ,I
66802899,D,ACA061,B789,I ,CYYZ,23,09/04/2017 17:56,RKSI,0,09/04/2017 17:56,CFGFZ,ADSB TCAS 7.1,ATC,CYYZ,I
66802910,A,WJA17,B737,I ,CYYT,A,09/04/2017 17:56,CYYZ,24R,09/04/2017 17:56,CGUWJ,ADSB,ATC,CYYZ,I
66802773,A,CFMPN,E55P,I ,CYEG,A,09/04/2017 17:55,CYYZ,24R,09/04/2017 17:55,CFMPN,PHONE 0014102662266 E/0444 P/2 S/M J/L A/WHT BLK ORG C/BEN JOHNSON,ATC,CYYZ,I
66802883,A,FIGO,SK76,V ,CYQA,A,09/04/2017 17:54,ZZZZ,0,09/04/2017 17:54,,,ATC,CYYZ,I
66802815,D,WEN3509,DH8D,I ,CYYZ,23,09/04/2017 17:53,CYXU,0,09/04/2017 17:53,CGKWE,,ATC,CYYZ,I
66802776,A,JAI234,B77W,I ,EHAM,A,09/04/2017 17:52,CYYZ,24R,09/04/2017 17:52,VTJES,ADSB TCAS II EQUIPPED,ATC,CYYZ,I
66802810,D,WJA663,B737,I ,CYYZ,23,09/04/2017 17:51,CYYC,0,09/04/2017 17:51,CGRWS,,ATC,CYYZ,I
66802800,A,WEN3216,DH8D,I ,CYQT,A,09/04/2017 17:51,CYYZ,24R,09/04/2017 17:51,CFNEN,,ATC,CYYZ,I
66802729,A,WJA658,B738,I ,CYYC,A,09/04/2017 17:49,CYYZ,24R,09/04/2017 17:49,CFYPB,ADSB,ATC,CYYZ,I
66802731,A,ACA453,E190,I ,CYOW,A,09/04/2017 17:48,CYYZ,24R,09/04/2017 17:48,CFMZW,TCAS,ATC,CYYZ,I
66802728,A,CES207,B77W,I ,ZSPD,A,09/04/2017 17:45,CYYZ,24R,09/04/2017 17:45,B7367,ADSB TCAS II,ATC,CYYZ,I
66802570,A,RAPTOR1,F22,V ,CYYZ,A,09/04/2017 17:43,CYYZ,23,09/04/2017 17:43,,VFR 13 ETA:1718 ONSTAGE 1715 CODE 0014,ATC,CYYZ,I
66802635,A,ACA523,E190,I ,KBOS,A,09/04/2017 17:43,CYYZ,24R,09/04/2017 17:43,CFHNP,TCAS,ATC,CYYZ,I
66802586,A,JZA917,DH8D,I ,CYQB,A,09/04/2017 17:42,CYYZ,24R,09/04/2017 17:42,CGGFP,,ATC,CYYZ,I
66802609,A,ACA695,E190,I ,CYYT,A,09/04/2017 17:40,CYYZ,24R,09/04/2017 17:40,CFLWK,TCAS,ATC,CYYZ,I
66802546,A,FIIG,A109,V ,ZZZZ,A,09/04/2017 17:38,CYYZ,23,09/04/2017 17:38,,,ATC,CYYZ,I
66802460,D,MSR996,B77W,I ,CYYZ,23,09/04/2017 17:37,HECA,0,09/04/2017 17:37,SUGDP,ADSB AGCS TCAS,ATC,CYYZ,I
66802465,A,JZA947,DH8D,I ,CYSJ,A,09/04/2017 17:36,CYYZ,24R,09/04/2017 17:36,CGIJZ,,ATC,CYYZ,I
66802381,D,ACA712,A319,I ,CYYZ,23,09/04/2017 17:35,KLGA,0,09/04/2017 17:35,CGAPY,TCAS,ATC,CYYZ,I
66802383,A,GGN7336,CRJ2,I ,KBNA,A,09/04/2017 17:34,CYYZ,24R,09/04/2017 17:34,CGKEJ,,ATC,CYYZ,I
66802419,D,NOJ56,C560,I ,CYYZ,23,09/04/2017 17:34,CYYB,0,09/04/2017 17:34,CGJYL,PHONE 9056730287 NONRNP10 E/0143 P/2 R/E S/M J/L A/BLK WHT C/ALEX SCHMITZ,ATC,CYYZ,I
66802376,A,SWG816,B738,I ,CYYT,A,09/04/2017 17:33,CYYZ,24R,09/04/2017 17:33,CGFEH,,ATC,CYYZ,I
66802396,A,WJA700,B738,I ,CYVR,A,09/04/2017 17:31,CYYZ,24R,09/04/2017 17:31,CFUJR,ADSB,ATC,CYYZ,I
66802314,A,ACA711,A319,I ,KLGA,A,09/04/2017 17:29,CYYZ,24R,09/04/2017 17:29,CFYJI,TCAS 7.1,ATC,CYYZ,I
66802259,D,GGN7245,B190,I ,CYYZ,23,09/04/2017 17:28,CYZR,0,09/04/2017 17:28,CGORA,,ATC,CYYZ,I
66802310,A,WJA1207,B737,I ,KLGA,A,09/04/2017 17:27,CYYZ,24R,09/04/2017 17:27,CFTWJ,,ATC,CYYZ,I
66802285,D,JZA924,DH8D,I ,CYYZ,23,09/04/2017 17:26,CYQB,0,09/04/2017 17:26,CFSRY,,ATC,CYYZ,I
66802304,A,ACA790,A320,I ,KLAX,A,09/04/2017 17:26,CYYZ,24R,09/04/2017 17:26,CFDRH,NRP TCAS,ATC,CYYZ,I
66802147,A,ASQ4261,E45X,I ,KEWR,A,09/04/2017 17:24,CYYZ,24R,09/04/2017 17:24,N12195,,ATC,CYYZ,I
66802130,D,SKV7652,E170,I ,CYYZ,23,09/04/2017 17:23,KEWR,0,09/04/2017 17:23,CFEJD,TCAS SKV CALLSIGN MAPLE,ATC,CYYZ,I
66802157,A,ACA136,A320,I ,CYYC,A,09/04/2017 17:22,CYYZ,24R,09/04/2017 17:22,CGQCA,TCAS,ATC,CYYZ,I
66802143,D,ACA757,A321,I ,CYYZ,23,09/04/2017 17:22,KSFO,0,09/04/2017 17:22,CGITU,NRP TCAS,ATC,CYYZ,I
66802133,D,ACA143,A321,I ,CYYZ,23,09/04/2017 17:21,CYYC,0,09/04/2017 17:21,CGJWI,NRP TCAS,ATC,CYYZ,I
66802180,A,SKV7734,E170,I ,KMSP,A,09/04/2017 17:20,CYYZ,24R,09/04/2017 17:20,CFEKD,TCAS SKV CALLSIGN MAPLE,ATC,CYYZ,I
66802074,D,JZA2,DH8A,I ,CYYZ,23,09/04/2017 17:20,CYGK,0,09/04/2017 17:20,CFPON,,ATC,CYYZ,I
66802083,D,WJA103,B737,I ,CYYZ,23,09/04/2017 17:19,CYWG,0,09/04/2017 17:19,CGLWS,,ATC,CYYZ,I
66802068,A,NOJ45,LJ45,I ,KBUF,A,09/04/2017 17:19,CYYZ,24R,09/04/2017 17:19,CFNJT,,ATC,CYYZ,I
66802075,D,ACA452,E190,I ,CYYZ,23,09/04/2017 17:19,CYOW,0,09/04/2017 17:19,CFHNV,TCAS,ATC,CYYZ,I
66802065,D,ACA507,E190,I ,CYYZ,23,09/04/2017 17:18,KORD,0,09/04/2017 17:18,CFHKP,TCAS,ATC,CYYZ,I
66802067,D,ACA027,B77W,I ,CYYZ,23,09/04/2017 17:16,ZSPD,0,09/04/2017 17:16,CFIVS,ADSB TCAS 7.1,ATC,CYYZ,I
66802053,A,ACA883,B77W,I ,EKCH,A,09/04/2017 17:16,CYYZ,24R,09/04/2017 17:16,CFIVR,ADSB TCAS 7.1,ATC,CYYZ,I
66801985,A,N315CJ,C25B,I ,KIAD,A,09/04/2017 17:14,CYYZ,24R,09/04/2017 17:14,N315CJ,ADSB FLTPLAN 2032628900,ATC,CYYZ,I
66801967,D,WEN3466,DH8D,I ,CYYZ,23,09/04/2017 17:14,CYOW,0,09/04/2017 17:14,CGWEU,,ATC,CYYZ,I
66801916,D,RAPTOR1,F22,V ,CYYZ,23,09/04/2017 17:13,CYYZ,0,09/04/2017 17:13,,VFR 13 ONSTAGE 1715 CODE 0014,ATC,CYYZ,I
66801928,D,ACA522,E190,I ,CYYZ,23,09/04/2017 17:12,KBOS,0,09/04/2017 17:12,CFHKI,TCAS,ATC,CYYZ,I
66801984,A,SKV7655,E170,I ,KEWR,A,09/04/2017 17:12,CYYZ,24R,09/04/2017 17:12,CFRQP,TCAS SKV CALLSIGN MAPLE,ATC,CYYZ,I
66801923,D,SKV7544,E170,I ,CYYZ,23,09/04/2017 17:11,KATL,0,09/04/2017 17:11,CFEJB,TCAS SKV CALLSIGN MAPLE,ATC,CYYZ,I
66801924,D,ACA412,A320,I ,CYYZ,23,09/04/2017 17:11,CYUL,0,09/04/2017 17:11,CFTJO,TCAS,ATC,CYYZ,I
66801882,D,GGN7346,CRJ2,I ,CYYZ,23,09/04/2017 17:10,KCLT,0,09/04/2017 17:10,CFWRS,,ATC,CYYZ,I
66801867,A,ROU1707,A321,I ,CYYG,A,09/04/2017 17:09,CYYZ,24R,09/04/2017 17:09,CFJQL,TCAS OPERATED ON BEHALF OF ACA,ATC,CYYZ,I
66801857,A,GGN7358,CRJ1,I ,KCVG,A,09/04/2017 17:08,CYYZ,24R,09/04/2017 17:08,CGKEP,,ATC,CYYZ,I
66801852,A,JZA955,DH8D,I ,CYFC,A,09/04/2017 17:07,CYYZ,24R,09/04/2017 17:07,CGJZH,,ATC,CYYZ,I
66801755,A,ACA613,A321,I ,CYHZ,A,09/04/2017 17:05,CYYZ,24R,09/04/2017 17:05,CFGKP,TCAS,ATC,CYYZ,I
66801744,D,SKV7665,E170,I ,CYYZ,23,09/04/2017 17:04,KDFW,0,09/04/2017 17:04,CFEJF,TCAS SKV CALLSIGN MAPLE,ATC,CYYZ,I
66801758,D,WJA711,B736,I ,CYYZ,23,09/04/2017 17:04,CYVR,0,09/04/2017 17:04,CGPWS,,ATC,CYYZ,I
66801774,A,ACA100,A320,I ,CYVR,A,09/04/2017 17:04,CYYZ,24R,09/04/2017 17:04,CFDRK,TCAS,ATC,CYYZ,I
66801762,D,AAL2721,A319,I ,CYYZ,23,09/04/2017 17:03,KMIA,0,09/04/2017 17:03,N4032T,,ATC,CYYZ,I
66801775,A,ACA411,A320,I ,CYUL,A,09/04/2017 17:02,CYYZ,24R,09/04/2017 17:02,CFTJR,TCAS,ATC,CYYZ,I
66801776,D,SKV7721,E170,I ,CYYZ,23,09/04/2017 17:02,KSAT,0,09/04/2017 17:02,CFEJP,TCAS SKV CALLSIGN MAPLE,ATC,CYYZ,I
66801733,A,WEN3463,DH8D,I ,CYOW,A,09/04/2017 17:01,CYYZ,24R,09/04/2017 17:01,CGWEN,,ATC,CYYZ,I
66801579,D,KAL074,B789,I ,CYYZ,23,09/04/2017 17:00,RKSI,0,09/04/2017 17:00,HL8083,ADSB TCAS EQUIPPED E/1427 P/TBN R/UVE S/PM J/LF D/8 292 C YELLOW A/BLUE WHITE,ATC,CYYZ,I
66801573,A,ROU1927,B763,I ,EPWA,A,09/04/2017 16:58,CYYZ,24R,09/04/2017 16:58,CGBZR,ADSB TCAS7.1,ATC,CYYZ,I
66801572,A,CPA824,B77W,I ,VHHH,A,09/04/2017 16:56,CYYZ,24R,09/04/2017 16:56,BKQZ,ADSB ACAS II,ATC,CYYZ,I
66801571,D,LXJ455,GLF4,I ,CYYZ,23,09/04/2017 16:56,KALB,0,09/04/2017 16:56,N455FX,TCAS EQUIPPED,ATC,CYYZ,I
66801507,D,SKV7723,E170,I ,CYYZ,23,09/04/2017 16:55,KMSY,0,09/04/2017 16:55,CFEJC,NRP TCAS SKV CALLSIGN MAPLE,ATC,CYYZ,I
66801500,A,ASH6156,E75L,I ,KIAH,A,09/04/2017 16:55,CYYZ,24R,09/04/2017 16:55,N89304,,ATC,CYYZ,I
66801528,D,GGN7363,CRJ2,I ,CYYZ,23,09/04/2017 16:54,KDTW,0,09/04/2017 16:54,CFWJF,,ATC,CYYZ,I
66801531,A,RPA3491,E75L,I ,KORD,A,09/04/2017 16:53,CYYZ,24R,09/04/2017 16:53,N721YX,,ATC,CYYZ,I
66801530,A,RPA3491,E75L,I ,KORD,A,09/04/2017 16:53,CYYZ,24R,09/04/2017 16:53,N721YX,,ATC,CYYZ,I
66801518,D,GGN7209,CRJ1,I ,CYYZ,23,09/04/2017 16:53,KSAV,0,09/04/2017 16:53,CFWRR,,ATC,CYYZ,I
66801524,A,ACA451,E190,I ,CYOW,A,09/04/2017 16:52,CYYZ,24R,09/04/2017 16:52,CFMZU,TCAS,ATC,CYYZ,I
66801499,D,SVA060,B789,I ,CYYZ,23,09/04/2017 16:51,OEJN,0,09/04/2017 16:51,HZAR13,ADSB TCAS EQUIPPED,ATC,CYYZ,I
66801532,A,SKV7545,E170,I ,KATL,A,09/04/2017 16:50,CYYZ,24R,09/04/2017 16:50,CFEKI,TCAS SKV CALLSIGN MAPLE,ATC,CYYZ,I
66801405,A,ROU1923,B763,I ,LKPR,A,09/04/2017 16:48,CYYZ,24R,09/04/2017 16:48,CGEOU,ADSB TCAS 7.1 OPERATED ON BEHALF OF ACA,ATC,CYYZ,I
66801407,D,GGN7294,B190,I ,CYYZ,23,09/04/2017 16:48,KBDL,0,09/04/2017 16:48,CGAAU,,ATC,CYYZ,I
66801434,D,GGN7405,CRJ2,I ,CYYZ,23,09/04/2017 16:46,KCLE,0,09/04/2017 16:46,CGKEM,,ATC,CYYZ,I
66801320,D,CGBKT,C510,I ,CYYZ,23,09/04/2017 16:44,KBUF,0,09/04/2017 16:44,CGBKT,,ATC,CYYZ,I
66801344,A,N361PE,PC12,I ,KCAK,A,09/04/2017 16:44,CYYZ,24R,09/04/2017 16:44,N361PE,FLTPLAN 2032628900,ATC,CYYZ,I
66801315,D,JZA867,DH8D,I ,CYYZ,23,09/04/2017 16:42,CYQG,0,09/04/2017 16:42,CGGND,,ATC,CYYZ,I
66801298,D,GGN7311,CRJ2,I ,CYYZ,23,09/04/2017 16:42,KIND,0,09/04/2017 16:42,CGKEZ,,ATC,CYYZ,I
66801242,D,GGN7393,CRJ1,I ,CYYZ,23,09/04/2017 16:40,KRDU,0,09/04/2017 16:40,CFWJI,,ATC,CYYZ,I
66801225,A,WEN3405,DH8D,I ,CYFC,A,09/04/2017 16:40,CYYZ,24R,09/04/2017 16:40,CGKWE,,ATC,CYYZ,I
66801248,D,JZA323,DH8A,I ,CYYZ,23,09/04/2017 16:40,CYAM,0,09/04/2017 16:40,CGJIG,,ATC,CYYZ,I
66801239,D,GGN7339,CRJ2,I ,CYYZ,23,09/04/2017 16:39,KCMH,0,09/04/2017 16:39,CGZJA,,ATC,CYYZ,I
66801226,D,ACA167,A320,I ,CYYZ,23,09/04/2017 16:38,CYEG,0,09/04/2017 16:38,CFDCA,TCAS,ATC,CYYZ,I
66801235,A,JZA534,DH8D,I ,CYQT,A,09/04/2017 16:38,CYYZ,24R,09/04/2017 16:38,CFSRY,,ATC,CYYZ,I
66801223,D,ACA710,A320,I ,CYYZ,23,09/04/2017 16:37,KLGA,0,09/04/2017 16:37,CFFWN,TCAS,ATC,CYYZ,I
66801230,A,JZA911,DH8D,I ,CYQB,A,09/04/2017 16:36,CYYZ,24R,09/04/2017 16:36,CGGNY,,ATC,CYYZ,I
66801118,D,GGN7352,CRJ2,I ,CYYZ,23,09/04/2017 16:34,KBWI,0,09/04/2017 16:34,CGTJA,,ATC,CYYZ,I
66801168,A,N997C,C680,I ,KHTO,A,09/04/2017 16:34,CYYZ,24R,09/04/2017 16:34,N997C,FLTPLAN 2032628900,ATC,CYYZ,I
66801112,D,ACA263,A320,I ,CYYZ,23,09/04/2017 16:33,CYWG,0,09/04/2017 16:33,CFTJS,TCAS,ATC,CYYZ,I
66801140,D,SKW5891,E75L,I ,CYYZ,23,09/04/2017 16:33,KORD,0,09/04/2017 16:33,N132SY,,ATC,CYYZ,I
66801108,D,SKV7711,E170,I ,CYYZ,23,09/04/2017 16:32,KIAH,0,09/04/2017 16:32,CFEKS,TCAS SKV CALLSIGN MAPLE,ATC,CYYZ,I
66801131,A,ACA162,A320,I ,CYEG,A,09/04/2017 16:32,CYYZ,24R,09/04/2017 16:32,CGKOE,TCAS,ATC,CYYZ,I
66801139,D,ENY3725,E145,I ,CYYZ,23,09/04/2017 16:31,KJFK,0,09/04/2017 16:31,N657AE,,ATC,CYYZ,I
66801051,D,GGN7350,CRJ2,I ,CYYZ,23,09/04/2017 16:30,KBWI,0,09/04/2017 16:30,CGOJA,,ATC,CYYZ,I
66801053,A,JZA646,DH8A,I ,CYXU,A,09/04/2017 16:30,CYYZ,24R,09/04/2017 16:30,CGONR,,ATC,CYYZ,I
66801044,D,ROU1804,A319,I ,CYYZ,23,09/04/2017 16:29,MKJS,0,09/04/2017 16:29,CFZUG,TCAS OPERATED ON BEHALF OF ACA,ATC,CYYZ,I
66801055,D,ACA450,E190,I ,CYYZ,23,09/04/2017 16:29,CYOW,0,09/04/2017 16:29,CFHKA,TCAS,ATC,CYYZ,I
66801059,D,JZA914,DH8D,I ,CYYZ,23,09/04/2017 16:28,CYQB,0,09/04/2017 16:28,CGYJZ,,ATC,CYYZ,I
66801064,D,RPA4454,E75S,I ,CYYZ,23,09/04/2017 16:27,KCLT,0,09/04/2017 16:27,N101HQ,,ATC,CYYZ,I
66801060,A,ICE601,B752,I ,BIKF,A,09/04/2017 16:27,CYYZ,24R,09/04/2017 16:27,TFISZ,ADSB RVR 200,ATC,CYYZ,I
66801056,D,JZA936,DH8D,I ,CYYZ,23,09/04/2017 16:26,CYQM,0,09/04/2017 16:26,CFSRW,,ATC,CYYZ,I
66800989,A,AWI4171,CRJ2,I ,KPHL,A,09/04/2017 16:25,CYYZ,24R,09/04/2017 16:25,N471ZW,,ATC,CYYZ,I
66800943,D,ACA692,E190,I ,CYYZ,23,09/04/2017 16:25,CYYT,0,09/04/2017 16:25,CFLWE,TCAS,ATC,CYYZ,I
66800944,D,ACA111,A321,I ,CYYZ,23,09/04/2017 16:24,CYVR,0,09/04/2017 16:24,CGJWD,NRP TCAS,ATC,CYYZ,I
66800936,A,HORNT1,F18,V ,CYYZ,A,09/04/2017 16:24,CYYZ,23,09/04/2017 16:24,,VFR 1556Z ETA:1605 ONSTAGE 1600 CODE 0015,ATC,CYYZ,I
66800934,A,ACA879,B789,I ,LSZH,A,09/04/2017 16:22,CYYZ,24R,09/04/2017 16:22,CFRSO,ADSB TCAS 7.1,ATC,CYYZ,I
